nr	length	ratio
9022	870900	2.49822150
9023	870967	2.49819154
9024	870995	2.49817870
9025	871048	2.49817308
9026	871082	2.49814163
9027	871115	2.49815746
9028	871148	2.49815896
9029	871181	2.49811032
9030	871326	2.49785998
9031	871392	2.49785585
9032	871587	2.49781338
9033	871802	2.49774951
9034	871909	2.49771258
9035	872016	2.49767566
9036	872214	2.49767762
9037	872367	2.49767945
9038	872480	2.49770263
9039	872620	2.49783169
9040	872729	2.49785770
9041	872810	2.49784646
9042	872953	2.49788398
9043	873049	2.49792281
9044	873276	2.49799337
9045	873603	2.49821414
9046	873871	2.49833039
9047	873983	2.49823634
9048	874113	2.49824374
9049	874173	2.49821530
9050	874334	2.49818279
9051	874480	2.49820023
9052	874569	2.49821183
9053	874789	2.49815520
9054	874869	2.49819104
9055	875156	2.49818307
9056	875269	2.49817760
9057	875398	2.49821067
9058	875698	2.49830393
9059	875837	2.49827997
9060	876131	2.49842019
9061	876163	2.49843307
9062	876339	2.49855020
9063	876449	2.49849340
9064	876672	2.49845961
9065	876796	2.49842138
9066	877002	2.49845307
9067	877228	2.49834247
9068	877398	2.49839259
9069	877536	2.49840137
9070	877625	2.49842714
9071	877881	2.49833801
9072	878024	2.49836103
9073	878117	2.49838395
9074	878231	2.49848082
9075	878467	2.49842723
9076	878793	2.49845906
9077	879000	2.49845801
9078	879081	2.49848939
9079	879387	2.49837209
9080	879506	2.49838366
9081	879592	2.49834408
9082	879807	2.49835158
9083	879903	2.49835460
9084	880225	2.49844597
9085	880392	2.49846611
9086	880547	2.49847347
9087	880748	2.49846957
9088	880839	2.49856469
9089	880947	2.49863715
9090	881163	2.49870409
9091	881320	2.49878792
9092	881431	2.49884758
9093	881713	2.49895276
9094	881866	2.49901101
9095	881947	2.49898561
9096	882042	2.49899280
9097	882095	2.49902968
9098	882194	2.49904111
9099	882273	2.49906668
9100	882389	2.49906963
9101	882560	2.49906557
9102	882665	2.49903030
9103	882804	2.49912667
9104	882949	2.49914096
9105	883089	2.49918353
9106	883133	2.49918782
9107	883344	2.49919084
9108	883565	2.49917973
9109	883708	2.49927316
9110	883852	2.49938353
9111	884001	2.49945148
9112	884120	2.49950526
9113	884169	2.49950246
9114	884299	2.49952372
9115	884385	2.49953366
9116	884522	2.49962415
9117	884624	2.49960159
9118	884690	2.49961857
9119	884811	2.49962145
9120	884997	2.49959611
9121	885077	2.49962438
9122	885227	2.49969503
9123	885371	2.49978401
9124	885536	2.49981933
9125	885642	2.49978690
9126	885869	2.49977849
9127	885981	2.49979121
9128	886111	2.49977714
9129	886261	2.49979128
9130	886341	2.49981245
9131	886415	2.49985899
9132	886625	2.49992246
9133	886856	2.49985483
9134	887084	2.49994082
9135	887248	2.49996619
9136	887409	2.49993380
9137	887576	2.49997465
9138	887629	2.49998310
9139	887734	2.50006759
9140	887854	2.50006758
9141	888051	2.50015062
9142	888153	2.50013512
9143	888252	2.50012525
9144	888325	2.50015480
9145	888420	2.50018292
9146	888466	2.50017166
9147	888576	2.50005908
9148	888684	2.50009565
9149	888807	2.50012517
9150	888912	2.50010406
9151	889133	2.50019121
9152	889208	2.50021229
9153	889332	2.50023756
9154	889435	2.50022488
9155	889506	2.50020659
9156	889586	2.50024874
9157	889721	2.50026978
9158	889944	2.50036946
9159	889987	2.50038490
9160	890172	2.50049017
9161	890359	2.50052377
9162	890496	2.50054335
9163	890658	2.50055589
9164	890777	2.50057407
9165	891058	2.50069600
9166	891127	2.50074928
9167	891307	2.50084736
9168	891517	2.50093134
9169	891764	2.50092968
9170	891905	2.50095338
9171	892001	2.50099114
9172	892239	2.50110445
9173	892333	2.50118566
9174	892448	2.50127664
9175	892584	2.50130027
9176	892697	2.50137861
9177	892755	2.50133086
9178	892922	2.50148337
9179	893094	2.50153774
9180	893354	2.50148125
9181	893657	2.50165721
9182	893820	2.50172133
9183	893903	2.50174357
9184	894126	2.50183554
9185	894310	2.50186036
9186	894395	2.50192317
9187	894643	2.50203599
9188	894778	2.50214063
9189	894899	2.50216413
9190	895032	2.50230511
9191	895177	2.50240967
9192	895283	2.50247513
9193	895351	2.50246935
9194	895532	2.50254157
9195	895620	2.50255671
9196	895730	2.50260534
9197	895811	2.50270578
9198	895969	2.50273467
9199	896027	2.50272890
9200	896103	2.50274544
9201	896164	2.50274106
9202	896225	2.50272270
9203	896421	2.50266202
9204	896518	2.50268129
9205	896600	2.50270061
9206	896675	2.50273531
9207	896866	2.50276545
9208	897018	2.50278454
9209	897129	2.50275207
9210	897212	2.50270435
9211	897353	2.50260202
9212	897479	2.50255559
9213	897698	2.50271963
9214	897751	2.50276970
9215	897996	2.50284568
9216	898127	2.50291082
9217	898423	2.50308699
9218	898572	2.50313250
9219	898650	2.50316151
9220	898779	2.50315826
9221	898953	2.50330822
9222	899005	2.50331360
9223	899176	2.50337151
9224	899292	2.50338780
9225	899396	2.50337069
9226	899534	2.50342730
9227	899671	2.50346718
9228	899939	2.50366255
9229	900032	2.50382376
9230	900084	2.50382911
9231	900285	2.50384497
9232	900455	2.50376069
9233	900500	2.50379531
9234	900597	2.50383528
9235	900706	2.50388075
9236	900813	2.50396242
9237	900880	2.50400945
9238	901024	2.50406170
9239	901152	2.50409730
9240	901208	2.50410679
9241	901315	2.50406317
9242	901366	2.50403789
9243	901497	2.50407486
9244	901725	2.50410304
9245	901961	2.50410474
9246	902043	2.50415164
9247	902218	2.50412303
9248	902402	2.50419585
9249	902571	2.50423397
9250	902709	2.50429724
9251	902773	2.50428721
9252	902876	2.50430895
9253	902990	2.50437508
9254	903031	2.50437766
9255	903113	2.50438976
9256	903150	2.50439514
9257	903207	2.50442819
9258	903378	2.50445790
9259	903482	2.50453098
9260	903601	2.50457620
9261	903959	2.50477009
9262	903988	2.50473940
9263	904042	2.50475716
9264	904228	2.50480752
9265	904296	2.50482242
9266	904467	2.50490059
9267	904546	2.50498757
9268	904800	2.50500419
9269	904870	2.50501768
9270	904993	2.50502531
9271	905072	2.50507757
9272	905334	2.50525494
9273	905388	2.50524492
9274	905511	2.50528718
9275	905688	2.50526397
9276	905770	2.50530369
9277	905983	2.50547703
9278	906053	2.50549739
9279	906175	2.50551605
9280	906273	2.50553762
9281	906478	2.50562639
9282	906566	2.50567571
9283	906679	2.50571793
9284	906967	2.50590442
9285	907075	2.50594664
9286	907175	2.50594598
9287	907368	2.50602915
9288	907478	2.50612531
9289	907729	2.50617482
9290	907884	2.50621527
9291	907979	2.50627688
9292	908041	2.50628890
9293	908119	2.50632433
9294	908248	2.50645208
9295	908322	2.50650411
9296	908415	2.50656016
9297	908539	2.50657724
9298	908586	2.50660318
9299	908676	2.50663018
9300	908746	2.50671264
9301	908835	2.50671613
9302	908966	2.50685619
9303	909060	2.50690802
9304	909119	2.50683568
9305	909294	2.50695185
9306	909349	2.50697217
9307	909504	2.50704008
9308	909596	2.50708635
9309	909761	2.50723016
9310	909889	2.50730652
9311	910024	2.50732616
9312	910067	2.50739627
9313	910188	2.50747404
9314	910269	2.50746922
9315	910370	2.50751259
9316	910493	2.50756820
9317	910612	2.50754374
9318	910696	2.50754028
9319	910832	2.50765237
9320	910979	2.50765665
9321	911126	2.50775066
9322	911211	2.50775683
9323	911336	2.50779027
9324	911366	2.50779001
9325	911405	2.50779382
9326	911497	2.50790895
9327	911564	2.50794149
9328	911663	2.50794476
9329	911756	2.50797982
9330	911942	2.50808441
9331	912156	2.50831424
9332	912242	2.50836450
9333	912381	2.50840184
9334	912541	2.50852448
9335	912620	2.50854166
9336	912739	2.50862742
9337	912939	2.50877718
9338	913071	2.50882968
9339	913170	2.50888110
9340	913314	2.50900790
9341	913369	2.50900046
9342	913498	2.50897575
9343	913616	2.50903798
9344	913693	2.50905651
9345	913735	2.50906160
9346	913797	2.50908716
9347	913917	2.50913419
9348	914082	2.50926340
9349	914117	2.50928371
9350	914336	2.50932004
9351	914609	2.50951830
9352	914685	2.50960977
9353	914785	2.50958806
9354	914967	2.50966048
9355	915117	2.50972084
9356	915209	2.50979419
9357	915462	2.50996488
9358	915571	2.50993341
9359	915696	2.50997333
9360	915972	2.51000745
9361	916109	2.51005959
9362	916186	2.51005049
9363	916301	2.51006985
9364	916536	2.51019100
9365	916720	2.51026181
9366	916835	2.51033612
9367	917054	2.51038587
9368	917173	2.51047110
9369	917241	2.51053353
9370	917409	2.51062916
9371	917559	2.51071672
9372	917607	2.51073127
9373	917718	2.51073958
9374	917812	2.51079068
9375	917883	2.51090935
9376	917982	2.51093976
9377	918132	2.51093110
9378	918199	2.51092892
9379	918264	2.51098994
9380	918312	2.51106627
9381	918378	2.51108195
9382	918426	2.51107587
9383	918462	2.51111937
9384	918559	2.51112369
9385	918654	2.51114312
9386	918677	2.51117167
9387	918745	2.51117908
9388	918823	2.51117950
9389	918866	2.51119407
9390	918924	2.51121532
9391	918965	2.51120384
9392	919015	2.51123067
9393	919101	2.51132843
9394	919209	2.51139021
9395	919282	2.51138382
9396	919333	2.51137220
9397	919518	2.51143164
9398	919637	2.51146170
9399	919797	2.51146656
9400	919848	2.51146866
9401	919945	2.51152778
9402	920004	2.51154487
9403	920040	2.51151973
9404	920093	2.51150672
9405	920163	2.51150585
9406	920270	2.51153055
9407	920306	2.51156025
9408	920489	2.51162784
9409	920529	2.51164104
9410	920678	2.51165696
9411	920779	2.51163787
9412	920813	2.51164840
9413	920838	2.51164808
9414	920865	2.51161896
9415	920915	2.51173478
9416	920935	2.51173453
9417	921014	2.51174448
9418	921060	2.51173978
9419	921225	2.51180615
9420	921307	2.51181057
9421	921425	2.51176934
9422	921584	2.51181248
9423	921687	2.51179884
9424	921861	2.51179386
9425	922081	2.51184577
9426	922163	2.51201440
9427	922352	2.51210498
9428	922492	2.51219207
9429	922961	2.51226516
9430	923039	2.51228600
9431	923262	2.51227755
9432	923296	2.51236323
9433	923422	2.51241212
9434	923615	2.51245872
9435	923740	2.51246386
9436	923765	2.51252502
9437	923913	2.51253804
9438	924045	2.51258953
9439	924168	2.51260287
9440	924348	2.51266188
9441	924525	2.51278783
9442	924588	2.51283612
9443	924678	2.51286901
9444	924760	2.51293478
9445	925022	2.51305262
9446	925102	2.51309245
9447	925183	2.51314181
9448	925307	2.51327383
9449	925587	2.51338581
9450	925642	2.51343961
9451	925840	2.51350632
9452	925913	2.51353391
9453	925977	2.51352342
9454	926052	2.51357007
9455	926201	2.51359244
9456	926327	2.51366833
9457	926430	2.51373638
9458	926692	2.51394250
9459	926748	2.51395802
9460	926824	2.51402097
9461	927132	2.51416764
9462	927212	2.51428231
9463	927392	2.51442949
9464	927496	2.51447285
9465	927579	2.51451381
9466	927684	2.51460077
9467	927812	2.51468870
9468	928230	2.51486737
9469	928320	2.51496811
9470	928407	2.51504028
9471	928544	2.51509119
9472	928747	2.51524589
9473	928918	2.51525941
9474	929043	2.51533226
9475	929134	2.51538795
9476	929322	2.51557002
9477	929393	2.51559878
9478	929489	2.51561350
9479	929567	2.51560673
9480	929625	2.51551862
9481	929757	2.51558310
9482	929893	2.51561756
9483	930149	2.51571121
9484	930251	2.51577615
9485	930435	2.51574308
9486	930512	2.51580843
9487	930623	2.51585006
9488	930783	2.51585412
9489	931011	2.51599435
9490	931182	2.51612328
9491	931330	2.51621043
9492	931466	2.51634672
9493	931744	2.51654026
9494	931978	2.51680520
9495	932182	2.51696867
9496	932393	2.51697432
9497	932551	2.51691164
9498	932858	2.51658556
9499	933066	2.51647460
9500	933308	2.51635360
9501	933497	2.51630007
9502	933654	2.51630952
9503	933798	2.51633140
9504	933994	2.51623575
9505	934120	2.51615493
9506	934346	2.51610627
9507	934422	2.51614832
9508	934565	2.51614718
9509	934739	2.51606018
9510	934876	2.51604291
9511	935022	2.51607018
9512	935206	2.51606429
9513	935279	2.51611176
9514	935523	2.51603716
9515	935700	2.51597186
9516	935814	2.51591309
9517	935921	2.51595048
9518	936012	2.51599220
9519	936200	2.51597004
9520	936518	2.51604705
9521	936910	2.51607948
9522	936953	2.51604631
9523	937122	2.51610825
9524	937252	2.51617355
9525	937401	2.51626281
9526	937643	2.51635178
9527	937798	2.51642333
9528	938126	2.51633791
9529	938326	2.51642888
9530	938549	2.51646678
9531	938674	2.51647132
9532	938866	2.51639913
9533	939067	2.51642527
9534	939346	2.51634351
9535	939525	2.51632420
9536	939558	2.51629802
9537	939602	2.51628781
9538	939750	2.51627984
9539	939949	2.51627368
9540	940146	2.51625543
9541	940468	2.51620136
9542	940639	2.51620108
9543	940734	2.51617252
9544	940799	2.51617139
9545	941002	2.51633744
9546	941277	2.51637973
9547	941554	2.51648786
9548	941719	2.51667998
9549	941834	2.51677881
9550	941985	2.51683931
9551	942079	2.51691562
9552	942211	2.51698585
9553	942253	2.51701736
9554	942372	2.51701251
9555	942603	2.51715215
9556	942722	2.51715400
9557	942874	2.51734477
9558	943058	2.51757388
9559	943262	2.51766816
9560	943483	2.51780777
9561	943547	2.51779715
9562	943710	2.51793647
9563	943810	2.51800173
9564	944042	2.51811683
9565	944270	2.51832195
9566	944408	2.51856237
9567	944556	2.51863466
9568	944719	2.51870663
9569	944834	2.51876476
9570	944975	2.51890562
9571	945097	2.51900924
9572	945295	2.51932210
9573	945453	2.51951489
9574	945715	2.51984375
9575	945950	2.52005360
9576	946215	2.52020903
9577	946344	2.52031767
9578	946493	2.52045941
9579	946685	2.52040691
9580	946891	2.52051247
9581	947027	2.52049876
9582	947290	2.52067545
9583	947392	2.52076576
9584	947565	2.52084375
9585	947736	2.52095663
9586	947815	2.52095219
9587	947900	2.52097041
9588	948146	2.52102123
9589	948210	2.52104393
9590	948277	2.52092715
9591	948397	2.52093789
9592	948685	2.52073187
9593	948790	2.52073625
9594	949074	2.52060012
9595	949084	2.52059320
9596	949293	2.52049895
9597	949568	2.52029227
9598	949717	2.52024626
9599	949805	2.52011866
9600	949958	2.52006324
9601	950051	2.52005592
9602	950147	2.52012339
9603	950249	2.52013992
9604	950427	2.52016419
9605	950462	2.52023026
9606	950586	2.52015812
9607	950760	2.52009160
9608	951100	2.52008436
9609	951185	2.52006253
9610	951208	2.52006337
9611	951418	2.51997881
9612	951509	2.51999958
9613	951596	2.52008983
9614	951732	2.52012297
9615	951795	2.52018969
9616	951932	2.52021212
9617	952100	2.52022987
9618	952197	2.52027315
9619	952349	2.52032191
9620	952548	2.52034831
9621	952695	2.52035714
9622	952799	2.52038557
9623	952986	2.52039354
9624	953169	2.52038426
9625	953382	2.52044763
9626	953601	2.52052017
9627	953735	2.52052793
9628	953803	2.52054110
9629	953983	2.52061045
9630	954159	2.52064258
9631	954229	2.52065437
9632	954605	2.52070873
9633	954703	2.52072789
9634	954816	2.52062693
9635	954956	2.52061057
9636	955205	2.52063575
9637	955435	2.52068394
9638	955513	2.52075007
9639	956004	2.52085498
9640	956281	2.52085420
9641	956535	2.52087254
9642	956798	2.52086808
9643	956877	2.52081720
9644	957021	2.52076490
9645	957209	2.52078867
9646	957429	2.52086350
9647	957544	2.52077470
9648	957700	2.52082039
9649	957905	2.52081590
9650	958025	2.52083980
9651	958112	2.52089626
9652	958324	2.52098975
9653	958513	2.52100944
9654	958717	2.52092936
9655	958843	2.52094250
9656	959183	2.52102115
9657	959391	2.52101788
9658	959549	2.52108195
9659	959648	2.52111684
9660	959736	2.52105661
9661	959864	2.52106835
9662	960034	2.52095867
9663	960195	2.52102396
9664	960334	2.52104471
9665	960655	2.52105350
9666	960770	2.52111711
9667	960957	2.52111826
9668	961068	2.52121765
9669	961443	2.52128865
9670	961598	2.52133146
9671	961778	2.52138693
9672	961856	2.52141294
9673	962103	2.52156467
9674	962140	2.52152286
9675	962205	2.52146193
9676	962414	2.52142816
9677	962556	2.52145668
9678	962753	2.52145753
9679	962962	2.52148981
9680	963115	2.52148768
9681	963146	2.52146982
9682	963255	2.52135913
9683	963276	2.52136790
9684	963395	2.52133621
9685	963461	2.52134397
9686	963570	2.52135209
9687	963968	2.52123241
9688	964036	2.52126519
9689	964249	2.52117607
9690	964387	2.52097662
9691	964443	2.52099120
9692	964737	2.52088989
9693	964830	2.52077722
9694	964930	2.52082773
9695	965068	2.52077995
9696	965265	2.52080069
9697	965418	2.52079868
9698	965494	2.52080625
9699	965621	2.52085482
9700	965802	2.52085351
9701	965850	2.52086036
9702	966011	2.52092527
9703	966144	2.52089079
9704	966269	2.52084203
9705	966471	2.52084947
9706	966686	2.52075277
9707	966714	2.52077977
9708	966861	2.52078841
9709	966973	2.52075182
9710	967046	2.52076469
9711	967165	2.52085147
9712	967241	2.52083274
9713	967389	2.52087682
9714	967557	2.52092702
9715	967683	2.52100571
9716	967913	2.52096128
9717	968096	2.52076824
9718	968285	2.52082059
9719	968465	2.52089543
9720	968611	2.52087519
9721	968665	2.52089107
9722	968838	2.52079680
9723	969007	2.52078396
9724	969080	2.52077058
9725	969394	2.52083328
9726	969446	2.52085051
9727	969541	2.52083534
9728	969780	2.52084064
9729	969886	2.52088028
9730	969974	2.52086003
9731	970018	2.52083025
9732	970217	2.52103948
9733	970409	2.52125012
9734	970446	2.52122834
9735	970520	2.52125029
9736	970652	2.52121332
9737	970754	2.52120976
9738	970900	2.52123535
9739	970966	2.52121033
9740	971059	2.52117031
9741	971139	2.52117510
9742	971268	2.52115656
9743	971460	2.52115103
9744	971543	2.52118323
9745	971595	2.52122657
9746	971665	2.52123812
9747	971798	2.52123649
9748	971870	2.52124014
9749	972000	2.52125689
9750	972115	2.52126744
9751	972261	2.52134529
9752	972295	2.52134846
9753	972491	2.52140557
9754	972746	2.52143912
9755	972886	2.52142294
9756	972957	2.52141745
9757	973098	2.52147573
9758	973247	2.52144367
9759	973340	2.52146251
9760	973460	2.52145331
9761	973545	2.52141877
9762	973905	2.52134550
9763	973932	2.52138277
9764	973983	2.52137119
9765	974056	2.52136436
9766	974144	2.52132456
9767	974325	2.52130360
9768	974486	2.52127657
9769	974616	2.52125414
9770	974786	2.52127649
9771	974862	2.52127742
9772	974921	2.52126047
9773	974986	2.52127860
9774	975124	2.52132250
9775	975182	2.52134861
9776	975265	2.52135459
9777	975506	2.52135188
9778	975664	2.52133667
9779	975770	2.52142163
9780	975882	2.52139831
9781	976012	2.52144103
9782	976181	2.52142165
9783	976207	2.52143671
9784	976261	2.52147849
9785	976376	2.52151501
9786	976508	2.52141963
9787	976647	2.52148555
9788	976785	2.52139918
9789	976843	2.52137317
9790	976946	2.52138521
9791	977001	2.52141003
9792	977084	2.52131190
9793	977143	2.52126246
9794	977257	2.52125085
9795	977557	2.52114674
9796	977570	2.52113475
9797	977860	2.52103743
9798	977987	2.52105288
9799	978030	2.52105324
9800	978415	2.52100591
9801	978491	2.52100687
9802	978725	2.52106414
9803	978830	2.52102940
9804	979072	2.52101637
9805	979160	2.52104821
9806	979406	2.52111686
9807	979530	2.52121540
9808	979664	2.52117095
9809	979773	2.52118544
9810	979811	2.52118591
9811	979859	2.52119264
9812	979951	2.52126718
9813	979985	2.52128330
